Python  : 3.12.11
PyTorch : 2.8.0+cu128

Mon Mar 23 09:06:04 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.126.09             Driver Version: 580.126.09     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          Off |   00000000:00:05.0 Off |                    0 |
| N/A   33C    P0             57W /  400W |       6MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

  micro batch : 64 × 2048 = 131,072 tokens
  total batch : 524,288 tokens  (grad accum = 4)
  total steps : 1500
  warmup      : 100 steps  →  hold  →  linear warmdown
  optimizer   : Muon lr=0.02 wd=0.01  |  AdamW lr=0.006 wd=0.1

GPTConfig(vocab_size=50304, num_layers=12, num_heads=12, model_dim=768, max_seq_len=2048, logit_softcap=30.0)
params      : 123,568,128  (123.6M total, 84.9M non-embedding)
model vram  : 0.54 GB
compiling   : torch.compile(dynamic=True) ...
train data  : 5,000,000,000 tokens across 50 shards

  [step    0/1500]  loss=11.0148  |      9,201 tok/s  |  step_ms=56981  |  MFU=0.0%  |  mem=76.3GB  |  gnorm=6.971
  [step 1257/1500]  loss=3.4964  |    202,262 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.241
  [step 1258/1500]  loss=3.5084  |    202,398 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.231
  [step 1259/1500]  loss=3.4535  |    202,080 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.242
  [step 1260/1500]  loss=3.5239  |    202,410 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.221
  [step 1261/1500]  loss=3.4570  |    201,673 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.235
  [step 1262/1500]  loss=3.4734  |    202,701 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.229
  [step 1263/1500]  loss=3.5297  |    202,963 tok/s  |  step_ms=2583  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.231
  [step 1264/1500]  loss=3.4750  |    201,677 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1265/1500]  loss=3.4978  |    202,181 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.197
  [step 1266/1500]  loss=3.5042  |    201,113 tok/s  |  step_ms=2607  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.237
  [step 1267/1500]  loss=3.5068  |    201,853 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1268/1500]  loss=3.4769  |    202,389 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.215
  [step 1269/1500]  loss=3.4584  |    202,541 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.227
  [step 1270/1500]  loss=3.4734  |    201,899 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.225
  [step 1271/1500]  loss=3.4365  |    201,283 tok/s  |  step_ms=2605  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.222
  [step 1272/1500]  loss=3.4638  |    201,653 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.217
  [step 1273/1500]  loss=3.4859  |    201,915 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.230
  [step 1274/1500]  loss=3.4748  |    202,231 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.228
  [step 1275/1500]  loss=3.4960  |    202,225 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.254
  [step 1276/1500]  loss=3.4734  |    202,306 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.228
  [step 1277/1500]  loss=3.5233  |    202,486 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.217
  [step 1278/1500]  loss=3.5049  |    201,874 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.220
  [step 1279/1500]  loss=3.5430  |    202,271 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.205
  [step 1280/1500]  loss=3.4656  |    201,881 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.221
  [step 1281/1500]  loss=3.5116  |    201,789 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.226
  [step 1282/1500]  loss=3.4702  |    202,134 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.234
  [step 1283/1500]  loss=3.4939  |    202,073 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.223
  [step 1284/1500]  loss=3.5008  |    202,296 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1285/1500]  loss=3.4547  |    202,341 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.215
  [step 1286/1500]  loss=3.5378  |    202,172 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.215
  [step 1287/1500]  loss=3.4979  |    202,370 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.237
  [step 1288/1500]  loss=3.5294  |    202,009 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.220
  [step 1289/1500]  loss=3.4907  |    201,636 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.210
  [step 1290/1500]  loss=3.4936  |    202,606 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.205
  [step 1291/1500]  loss=3.4644  |    202,115 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.208
  [step 1292/1500]  loss=3.4673  |    202,471 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.226
  [step 1293/1500]  loss=3.5145  |    201,661 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.215
  [step 1294/1500]  loss=3.4729  |    202,435 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.217
  [step 1295/1500]  loss=3.4779  |    201,583 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.216
  [step 1296/1500]  loss=3.4745  |    202,052 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.204
  [step 1297/1500]  loss=3.4945  |    202,038 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.221
  [step 1298/1500]  loss=3.4721  |    201,834 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1299/1500]  loss=3.5211  |    201,392 tok/s  |  step_ms=2603  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.225
  [step 1300/1500]  loss=3.4574  |    202,550 tok/s  |  step_ms=2588  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.207
  [step 1301/1500]  loss=3.4801  |    201,535 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.200
  [step 1302/1500]  loss=3.4724  |    201,784 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.198
  [step 1303/1500]  loss=3.4666  |    202,459 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.205
  [step 1304/1500]  loss=3.5167  |    201,917 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.203
  [step 1305/1500]  loss=3.4838  |    201,951 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.208
  [step 1306/1500]  loss=3.5243  |    201,937 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.215
  [step 1307/1500]  loss=3.5001  |    201,701 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.215
  [step 1308/1500]  loss=3.4934  |    201,693 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.209
  [step 1309/1500]  loss=3.4890  |    202,054 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.251
  [step 1310/1500]  loss=3.4782  |    201,673 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.231
  [step 1311/1500]  loss=3.4941  |    201,976 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.194
  [step 1312/1500]  loss=3.5157  |    201,944 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.218
  [step 1313/1500]  loss=3.5145  |    202,285 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.219
  [step 1314/1500]  loss=3.4826  |    202,803 tok/s  |  step_ms=2585  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.207
  [step 1315/1500]  loss=3.4091  |    201,530 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.215
  [step 1316/1500]  loss=3.5035  |    201,402 tok/s  |  step_ms=2603  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.218
  [step 1317/1500]  loss=3.4678  |    202,644 tok/s  |  step_ms=2587  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.217
  [step 1318/1500]  loss=3.4665  |    202,235 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.209
  [step 1319/1500]  loss=3.4859  |    202,366 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.217
  [step 1320/1500]  loss=3.4322  |    202,127 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.211
  [step 1321/1500]  loss=3.5229  |    201,458 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.212
  [step 1322/1500]  loss=3.4599  |    202,302 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.212
  [step 1323/1500]  loss=3.4776  |    202,104 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.193
  [step 1324/1500]  loss=3.5015  |    202,166 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.196
  [step 1325/1500]  loss=3.4565  |    202,260 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.177
  [step 1326/1500]  loss=3.4442  |    202,103 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.202
  [step 1327/1500]  loss=3.4793  |    202,194 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.209
  [step 1328/1500]  loss=3.4557  |    202,360 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.199
  [step 1329/1500]  loss=3.5081  |    202,456 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.192
  [step 1330/1500]  loss=3.4982  |    201,726 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.192
  [step 1331/1500]  loss=3.4889  |    202,024 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.208
  [step 1332/1500]  loss=3.4768  |    201,934 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.218
  [step 1333/1500]  loss=3.4389  |    202,206 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.209
  [step 1334/1500]  loss=3.4863  |    202,519 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.209
  [step 1335/1500]  loss=3.4487  |    201,991 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.218
  [step 1336/1500]  loss=3.4594  |    202,367 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.229
  [step 1337/1500]  loss=3.5036  |    200,809 tok/s  |  step_ms=2611  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.228
  [step 1338/1500]  loss=3.4168  |    202,056 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.190
  [step 1339/1500]  loss=3.4727  |    201,970 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.198
  [step 1340/1500]  loss=3.4256  |    202,096 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.191
  [step 1341/1500]  loss=3.4678  |    201,925 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.187
  [step 1342/1500]  loss=3.4584  |    202,471 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.204
  [step 1343/1500]  loss=3.4678  |    201,612 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.199
  [step 1344/1500]  loss=3.4490  |    202,033 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.193
  [step 1345/1500]  loss=3.4684  |    202,304 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.207
  [step 1346/1500]  loss=3.4994  |    201,242 tok/s  |  step_ms=2605  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.202
  [step 1347/1500]  loss=3.4614  |    201,627 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.190
  [step 1348/1500]  loss=3.4603  |    202,471 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.201
  [step 1349/1500]  loss=3.4758  |    202,212 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.190
  [step 1350/1500]  loss=3.4630  |    201,726 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.185
  [step 1351/1500]  loss=3.4732  |    202,312 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.190
  [step 1352/1500]  loss=3.4652  |    202,272 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.186
  [step 1353/1500]  loss=3.4572  |    201,920 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.193
  [step 1354/1500]  loss=3.4463  |    201,487 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.199
  [step 1355/1500]  loss=3.5181  |    202,223 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.201
  [step 1356/1500]  loss=3.4313  |    201,810 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.202
  [step 1357/1500]  loss=3.4613  |    202,146 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.195
  [step 1358/1500]  loss=3.4560  |    202,324 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.199
  [step 1359/1500]  loss=3.5115  |    202,114 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.201
  [step 1360/1500]  loss=3.5059  |    201,304 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.201
  [step 1361/1500]  loss=3.4316  |    200,874 tok/s  |  step_ms=2610  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.192
  [step 1362/1500]  loss=3.4709  |    201,799 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.175
  [step 1363/1500]  loss=3.4581  |    201,793 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.204
  [step 1364/1500]  loss=3.4246  |    201,885 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.200
  [step 1365/1500]  loss=3.4610  |    202,080 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.188
  [step 1366/1500]  loss=3.4845  |    202,223 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.196
  [step 1367/1500]  loss=3.4886  |    202,461 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.186
  [step 1368/1500]  loss=3.4684  |    201,592 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.199
  [step 1369/1500]  loss=3.4254  |    202,012 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.198
  [step 1370/1500]  loss=3.5165  |    201,839 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.191
  [step 1371/1500]  loss=3.4664  |    202,708 tok/s  |  step_ms=2586  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.192
  [step 1372/1500]  loss=3.4441  |    201,993 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.188
  [step 1373/1500]  loss=3.4159  |    202,017 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.198
  [step 1374/1500]  loss=3.4754  |    202,317 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.191
  [step 1375/1500]  loss=3.4441  |    201,850 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.199
  [val  1375/1500]  val_loss=3.4599  |  best=3.4599  |  avg_ms=2596
  [step 1376/1500]  loss=3.4324  |    201,839 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.208
  [step 1377/1500]  loss=3.4625  |    201,823 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.187
  [step 1378/1500]  loss=3.4737  |    202,299 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.188
  [step 1379/1500]  loss=3.4690  |    202,372 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.187
  [step 1380/1500]  loss=3.4659  |    201,030 tok/s  |  step_ms=2608  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.200
  [step 1381/1500]  loss=3.5214  |    201,657 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.194
  [step 1382/1500]  loss=3.4226  |    201,937 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.165
  [step 1383/1500]  loss=3.4775  |    201,923 tok/s  |  step_ms=2596  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.188
  [step 1384/1500]  loss=3.4661  |    202,416 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.197
  [step 1385/1500]  loss=3.4400  |    201,418 tok/s  |  step_ms=2603  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.177
  [step 1386/1500]  loss=3.4666  |    202,273 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.179
  [step 1387/1500]  loss=3.4504  |    202,265 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.190
  [step 1388/1500]  loss=3.4454  |    201,856 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.183
  [step 1389/1500]  loss=3.4784  |    202,264 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.183
  [step 1390/1500]  loss=3.4479  |    202,172 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.195
  [step 1391/1500]  loss=3.4860  |    202,395 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.193
  [step 1392/1500]  loss=3.4219  |    202,096 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.208
  [step 1393/1500]  loss=3.4265  |    202,184 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.187
  [step 1394/1500]  loss=3.4530  |    202,481 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.185
  [step 1395/1500]  loss=3.4747  |    201,687 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.178
  [step 1396/1500]  loss=3.4381  |    202,029 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.179
  [step 1397/1500]  loss=3.4838  |    201,642 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.173
  [step 1398/1500]  loss=3.4612  |    202,481 tok/s  |  step_ms=2589  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.193
  [step 1399/1500]  loss=3.4465  |    201,797 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.180
  [step 1400/1500]  loss=3.5075  |    201,311 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.184
  [step 1401/1500]  loss=3.4972  |    201,499 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.204
  [step 1402/1500]  loss=3.4311  |    201,136 tok/s  |  step_ms=2607  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.176
  [step 1403/1500]  loss=3.4607  |    202,337 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.178
  [step 1404/1500]  loss=3.4512  |    202,006 tok/s  |  step_ms=2595  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.176
  [step 1405/1500]  loss=3.4638  |    201,524 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.206
  [step 1406/1500]  loss=3.4813  |    201,458 tok/s  |  step_ms=2602  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.191
  [step 1407/1500]  loss=3.4322  |    201,358 tok/s  |  step_ms=2604  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.179
  [step 1408/1500]  loss=3.4398  |    202,268 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.184
  [step 1409/1500]  loss=3.4628  |    202,271 tok/s  |  step_ms=2592  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.193
  [step 1410/1500]  loss=3.4668  |    201,604 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.173
  [step 1411/1500]  loss=3.4485  |    201,373 tok/s  |  step_ms=2604  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.177
  [step 1412/1500]  loss=3.4731  |    202,208 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.187
  [step 1413/1500]  loss=3.4562  |    201,496 tok/s  |  step_ms=2602  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.183
  [step 1414/1500]  loss=3.4880  |    201,831 tok/s  |  step_ms=2598  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.183
  [step 1415/1500]  loss=3.4483  |    202,930 tok/s  |  step_ms=2584  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.169
  [step 1416/1500]  loss=3.4310  |    202,165 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.160
  [step 1417/1500]  loss=3.4634  |    201,520 tok/s  |  step_ms=2602  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.203
  [step 1418/1500]  loss=3.4486  |    201,835 tok/s  |  step_ms=2598  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.184
  [step 1419/1500]  loss=3.4337  |    202,188 tok/s  |  step_ms=2593  |  MFU=37.8%  |  mem=76.3GB  |  gnorm=0.165
  [step 1420/1500]  loss=3.4677  |    202,173 tok/s  |  step_ms=2593  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.185
  [step 1421/1500]  loss=3.4507  |    201,651 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.190
  [step 1422/1500]  loss=3.4359  |    201,739 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.166
  [step 1423/1500]  loss=3.4409  |    202,085 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.162
  [step 1424/1500]  loss=3.4399  |    202,112 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.179
  [step 1425/1500]  loss=3.4324  |    201,752 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.190
  [step 1426/1500]  loss=3.4288  |    202,413 tok/s  |  step_ms=2590  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.164
  [step 1427/1500]  loss=3.4460  |    201,584 tok/s  |  step_ms=2601  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.177
  [step 1428/1500]  loss=3.4401  |    201,614 tok/s  |  step_ms=2600  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.175
  [step 1429/1500]  loss=3.4903  |    201,920 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.180
  [step 1430/1500]  loss=3.4582  |    202,152 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.173
  [step 1431/1500]  loss=3.4183  |    202,095 tok/s  |  step_ms=2594  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.174
  [step 1432/1500]  loss=3.4524  |    201,905 tok/s  |  step_ms=2597  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.183
  [step 1433/1500]  loss=3.4752  |    201,821 tok/s  |  step_ms=2598  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.177
  [step 1434/1500]  loss=3.4511  |    202,330 tok/s  |  step_ms=2591  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.186
  [step 1435/1500]  loss=3.4745  |    201,720 tok/s  |  step_ms=2599  |  MFU=37.9%  |  mem=76.3GB  |  gnorm=0.185
